ts,mode,leg_id,vehicle_type,fuel_type,fuel_price_vnd_per_liter,fuel_cost_factor,rate_vnd_per_ton_km,fixed_fee_vnd,demand_idx,rate_type
2026-10-15T00:00:00+07:00,road,LEG_ST_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2470.205616,793152.000000,1.052979,spot
2026-10-15T00:00:00+07:00,road,LEG_ST_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2164.386505,713836.800000,1.052979,contract
2026-10-15T00:00:00+07:00,road,LEG_VL_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1731.766784,269568.000000,1.052979,spot
2026-10-15T00:00:00+07:00,road,LEG_VL_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1414.695000,242611.200000,1.052979,contract
2026-10-15T00:00:00+07:00,road,LEG_VL_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1162.041245,445824.000000,1.052979,spot
2026-10-15T00:00:00+07:00,road,LEG_VL_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1038.326423,401241.600000,1.052979,contract
2026-10-15T00:00:00+07:00,road,LEG_VL_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2084.833810,705024.000000,1.052979,spot
2026-10-15T00:00:00+07:00,road,LEG_VL_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,1894.633097,634521.600000,1.052979,contract
2026-10-15T00:00:00+07:00,road,LEG_VT_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1588.671025,275184.000000,1.052979,spot
2026-10-15T00:00:00+07:00,road,LEG_VT_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1464.430035,247665.600000,1.052979,contract
2026-10-15T00:00:00+07:00,road,LEG_VT_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1184.620659,455112.000000,1.052979,spot
2026-10-15T00:00:00+07:00,road,LEG_VT_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1025.060067,409600.800000,1.052979,contract
2026-10-15T00:00:00+07:00,road,LEG_VT_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2263.647390,719712.000000,1.052979,spot
2026-10-15T00:00:00+07:00,road,LEG_VT_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,1989.577134,647740.800000,1.052979,contract
2026-10-15T00:00:00+07:00,road,LEG_LX_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1652.464230,280800.000000,1.052979,spot
2026-10-15T00:00:00+07:00,road,LEG_LX_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1596.995282,252720.000000,1.052979,contract
2026-10-15T00:00:00+07:00,road,LEG_LX_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1191.409130,464400.000000,1.052979,spot
2026-10-15T00:00:00+07:00,road,LEG_LX_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1072.365878,417960.000000,1.052979,contract
2026-10-15T00:00:00+07:00,road,LEG_LX_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2333.391803,734400.000000,1.052979,spot
2026-10-15T00:00:00+07:00,road,LEG_LX_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2009.863224,660960.000000,1.052979,contract
2026-10-15T00:00:00+07:00,road,LEG_ST_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1520.433290,280800.000000,1.052979,spot
2026-10-15T00:00:00+07:00,road,LEG_ST_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1566.226733,252720.000000,1.052979,contract
2026-10-15T00:00:00+07:00,road,LEG_ST_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1219.421916,464400.000000,1.052979,spot
2026-10-15T00:00:00+07:00,road,LEG_ST_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1051.756129,417960.000000,1.052979,contract
2026-10-15T00:00:00+07:00,road,LEG_ST_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2104.715226,734400.000000,1.052979,spot
2026-10-15T00:00:00+07:00,road,LEG_ST_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2030.768903,660960.000000,1.052979,contract
2026-10-15T00:00:00+07:00,road,LEG_VL_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1518.600944,272376.000000,1.052979,spot
2026-10-15T00:00:00+07:00,road,LEG_VL_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1480.185876,245138.400000,1.052979,contract
2026-10-15T00:00:00+07:00,road,LEG_VL_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1099.692492,450468.000000,1.052979,spot
2026-10-15T00:00:00+07:00,road,LEG_VL_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1009.943695,405421.200000,1.052979,contract
2026-10-15T00:00:00+07:00,road,LEG_VL_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2082.234416,712368.000000,1.052979,spot
2026-10-15T00:00:00+07:00,road,LEG_VL_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,1947.914241,641131.200000,1.052979,contract
2026-10-15T00:00:00+07:00,water,LEG_VT_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,593.596387,988380.000000,0.977766,spot
2026-10-15T00:00:00+07:00,water,LEG_VT_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,493.419969,889542.000000,0.977766,contract
2026-10-15T00:00:00+07:00,water,LEG_VT_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,339.696255,2705040.000000,0.977766,spot
2026-10-15T00:00:00+07:00,water,LEG_VT_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,289.756049,2434536.000000,0.977766,contract
2026-10-15T00:00:00+07:00,water,LEG_VT_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,245.815412,5514120.000000,0.977766,spot
2026-10-15T00:00:00+07:00,water,LEG_VT_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,209.483661,4962708.000000,0.977766,contract
2026-10-15T00:00:00+07:00,water,LEG_LX_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,537.202438,1007760.000000,0.977766,spot
2026-10-15T00:00:00+07:00,water,LEG_LX_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,493.754316,906984.000000,0.977766,contract
2026-10-15T00:00:00+07:00,water,LEG_LX_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,320.961063,2758080.000000,0.977766,spot
2026-10-15T00:00:00+07:00,water,LEG_LX_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,288.203092,2482272.000000,0.977766,contract
2026-10-15T00:00:00+07:00,water,LEG_LX_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,209.105481,5622240.000000,0.977766,spot
2026-10-15T00:00:00+07:00,water,LEG_LX_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,214.197589,5060016.000000,0.977766,contract
2026-10-15T00:00:00+07:00,water,LEG_ST_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,459.551754,998070.000000,0.977766,spot
2026-10-15T00:00:00+07:00,water,LEG_ST_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,474.852954,898263.000000,0.977766,contract
2026-10-15T00:00:00+07:00,water,LEG_ST_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,321.004002,2731560.000000,0.977766,spot
2026-10-15T00:00:00+07:00,water,LEG_ST_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,276.463402,2458404.000000,0.977766,contract
2026-10-15T00:00:00+07:00,water,LEG_ST_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,240.467238,5568180.000000,0.977766,spot
2026-10-15T00:00:00+07:00,water,LEG_ST_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,220.099138,5011362.000000,0.977766,contract
2026-10-15T00:00:00+07:00,water,LEG_VL_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,483.411674,949620.000000,0.977766,spot
2026-10-15T00:00:00+07:00,water,LEG_VL_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,444.849848,854658.000000,0.977766,contract
2026-10-15T00:00:00+07:00,water,LEG_VL_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,302.920364,2598960.000000,0.977766,spot
2026-10-15T00:00:00+07:00,water,LEG_VL_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,267.939860,2339064.000000,0.977766,contract
2026-10-15T00:00:00+07:00,water,LEG_VL_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,237.139543,5297880.000000,0.977766,spot
2026-10-15T00:00:00+07:00,water,LEG_VL_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,207.638270,4768092.000000,0.977766,contract
2026-10-15T00:00:00+07:00,road,LEG_CT_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1599.837629,280800.000000,1.052979,spot
2026-10-15T00:00:00+07:00,road,LEG_CT_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1543.901302,252720.000000,1.052979,contract
2026-10-15T00:00:00+07:00,road,LEG_CT_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1311.283057,464400.000000,1.052979,spot
2026-10-15T00:00:00+07:00,road,LEG_CT_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1098.705057,417960.000000,1.052979,contract
2026-10-15T00:00:00+07:00,road,LEG_CT_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2262.924502,734400.000000,1.052979,spot
2026-10-15T00:00:00+07:00,road,LEG_CT_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2013.608652,660960.000000,1.052979,contract
2026-10-15T00:00:00+07:00,water,LEG_CT_HCM_WATER,boat_50t,marine_diesel,18500.000000,1.000000,510.407696,930240.000000,0.977766,spot
2026-10-15T00:00:00+07:00,water,LEG_CT_HCM_WATER,boat_50t,marine_diesel,18500.000000,1.000000,446.241464,837216.000000,0.977766,contract
2026-10-15T00:00:00+07:00,water,LEG_CT_HCM_WATER,barge_200t,marine_diesel,18500.000000,1.000000,297.622102,2545920.000000,0.977766,spot
2026-10-15T00:00:00+07:00,water,LEG_CT_HCM_WATER,barge_200t,marine_diesel,18500.000000,1.000000,257.095042,2291328.000000,0.977766,contract
2026-10-15T00:00:00+07:00,water,LEG_CT_HCM_WATER,barge_500t,marine_diesel,18500.000000,1.000000,212.320067,5189760.000000,0.977766,spot
2026-10-15T00:00:00+07:00,water,LEG_CT_HCM_WATER,barge_500t,marine_diesel,18500.000000,1.000000,200.349457,4670784.000000,0.977766,contract
2026-10-15T06:00:00+07:00,road,LEG_VT_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,2258.000732,303264.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_VT_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1952.811971,272937.600000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_VT_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1654.854230,501552.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_VT_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1377.206472,451396.800000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_VT_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,3048.805894,793152.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_VT_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2564.386747,713836.800000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_LX_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,2036.227533,297648.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_LX_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1904.969386,267883.200000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_LX_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1706.444382,492264.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_LX_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1335.740386,443037.600000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_LX_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2604.201638,778464.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_LX_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2488.967752,700617.600000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_ST_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,2017.253813,303264.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_ST_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,2005.769406,272937.600000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_ST_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1456.556230,501552.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_ST_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1355.751501,451396.800000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_ST_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2986.201771,793152.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_ST_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2596.347044,713836.800000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_VL_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1814.813341,269568.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_VL_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1743.761011,242611.200000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_VL_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1324.608226,445824.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_VL_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1188.698930,401241.600000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_VL_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2350.863094,705024.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_VL_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2193.794046,634521.600000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_VT_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,2158.710109,275184.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_VT_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1782.373697,247665.600000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_VT_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1457.781786,455112.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_VT_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1252.044509,409600.800000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_VT_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2432.274398,719712.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_VT_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2281.541565,647740.800000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_LX_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1926.966932,280800.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_LX_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1869.179542,252720.000000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_LX_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1396.857614,464400.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_LX_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1304.325771,417960.000000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_LX_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2677.300241,734400.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_LX_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2466.341393,660960.000000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_ST_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1928.710155,280800.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_ST_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1792.151977,252720.000000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_ST_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1459.778827,464400.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_ST_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1302.044539,417960.000000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_ST_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2495.402310,734400.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_ST_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2411.389881,660960.000000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_VL_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1909.237036,272376.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_VL_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1786.198700,245138.400000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_VL_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1339.086940,450468.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_VL_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1219.032118,405421.200000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_VL_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2449.630566,712368.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_VL_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2327.491081,641131.200000,1.250413,contract
2026-10-15T06:00:00+07:00,water,LEG_VT_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,628.948893,988380.000000,1.161098,spot
2026-10-15T06:00:00+07:00,water,LEG_VT_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,569.088001,889542.000000,1.161098,contract
2026-10-15T06:00:00+07:00,water,LEG_VT_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,351.243996,2705040.000000,1.161098,spot
2026-10-15T06:00:00+07:00,water,LEG_VT_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,331.853893,2434536.000000,1.161098,contract
2026-10-15T06:00:00+07:00,water,LEG_VT_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,303.028682,5514120.000000,1.161098,spot
2026-10-15T06:00:00+07:00,water,LEG_VT_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,254.028617,4962708.000000,1.161098,contract
2026-10-15T06:00:00+07:00,water,LEG_LX_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,621.480395,1007760.000000,1.161098,spot
2026-10-15T06:00:00+07:00,water,LEG_LX_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,563.089567,906984.000000,1.161098,contract
2026-10-15T06:00:00+07:00,water,LEG_LX_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,359.642506,2758080.000000,1.161098,spot
2026-10-15T06:00:00+07:00,water,LEG_LX_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,352.210967,2482272.000000,1.161098,contract
2026-10-15T06:00:00+07:00,water,LEG_LX_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,333.448216,5622240.000000,1.161098,spot
2026-10-15T06:00:00+07:00,water,LEG_LX_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,253.097092,5060016.000000,1.161098,contract
2026-10-15T06:00:00+07:00,water,LEG_ST_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,598.164211,998070.000000,1.161098,spot
2026-10-15T06:00:00+07:00,water,LEG_ST_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,591.595950,898263.000000,1.161098,contract
2026-10-15T06:00:00+07:00,water,LEG_ST_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,334.570456,2731560.000000,1.161098,spot
2026-10-15T06:00:00+07:00,water,LEG_ST_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,327.939854,2458404.000000,1.161098,contract
2026-10-15T06:00:00+07:00,water,LEG_ST_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,299.992034,5568180.000000,1.161098,spot
2026-10-15T06:00:00+07:00,water,LEG_ST_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,258.228614,5011362.000000,1.161098,contract
2026-10-15T06:00:00+07:00,water,LEG_VL_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,551.258987,949620.000000,1.161098,spot
2026-10-15T06:00:00+07:00,water,LEG_VL_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,557.913487,854658.000000,1.161098,contract
2026-10-15T06:00:00+07:00,water,LEG_VL_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,373.586559,2598960.000000,1.161098,spot
2026-10-15T06:00:00+07:00,water,LEG_VL_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,322.380131,2339064.000000,1.161098,contract
2026-10-15T06:00:00+07:00,water,LEG_VL_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,282.879874,5297880.000000,1.161098,spot
2026-10-15T06:00:00+07:00,water,LEG_VL_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,245.285656,4768092.000000,1.161098,contract
2026-10-15T06:00:00+07:00,road,LEG_CT_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,2297.834979,280800.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_CT_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1835.850617,252720.000000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_CT_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1376.059466,464400.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_CT_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1297.155720,417960.000000,1.250413,contract
2026-10-15T06:00:00+07:00,road,LEG_CT_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2490.028026,734400.000000,1.250413,spot
2026-10-15T06:00:00+07:00,road,LEG_CT_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2387.700035,660960.000000,1.250413,contract
2026-10-15T06:00:00+07:00,water,LEG_CT_HCM_WATER,boat_50t,marine_diesel,18500.000000,1.000000,652.506336,930240.000000,1.161098,spot
2026-10-15T06:00:00+07:00,water,LEG_CT_HCM_WATER,boat_50t,marine_diesel,18500.000000,1.000000,534.966599,837216.000000,1.161098,contract
2026-10-15T06:00:00+07:00,water,LEG_CT_HCM_WATER,barge_200t,marine_diesel,18500.000000,1.000000,330.901826,2545920.000000,1.161098,spot
2026-10-15T06:00:00+07:00,water,LEG_CT_HCM_WATER,barge_200t,marine_diesel,18500.000000,1.000000,306.594840,2291328.000000,1.161098,contract
2026-10-15T06:00:00+07:00,water,LEG_CT_HCM_WATER,barge_500t,marine_diesel,18500.000000,1.000000,269.722908,5189760.000000,1.161098,spot
2026-10-15T06:00:00+07:00,water,LEG_CT_HCM_WATER,barge_500t,marine_diesel,18500.000000,1.000000,234.006320,4670784.000000,1.161098,contract
2026-10-15T12:00:00+07:00,road,LEG_VT_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,2389.084776,303264.000000,1.382035,spot
2026-10-15T12:00:00+07:00,road,LEG_VT_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,2164.740615,272937.600000,1.382035,contract
2026-10-15T12:00:00+07:00,road,LEG_VT_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1572.810935,501552.000000,1.382035,spot
2026-10-15T12:00:00+07:00,road,LEG_VT_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1568.243619,451396.800000,1.382035,contract
2026-10-15T12:00:00+07:00,road,LEG_VT_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,3243.715201,793152.000000,1.382035,spot
2026-10-15T12:00:00+07:00,road,LEG_VT_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2818.983986,713836.800000,1.382035,contract
2026-10-15T12:00:00+07:00,road,LEG_LX_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,2424.142441,297648.000000,1.382035,spot
2026-10-15T12:00:00+07:00,road,LEG_LX_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,2161.649060,267883.200000,1.382035,contract
