ts,mode,leg_id,vehicle_type,fuel_type,fuel_price_vnd_per_liter,fuel_cost_factor,rate_vnd_per_ton_km,fixed_fee_vnd,demand_idx,rate_type
2026-10-15T00:00:00+07:00,road,LEG_VT_CT_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1545.782424,267540.000000,1.034176,spot
2026-10-15T00:00:00+07:00,road,LEG_VT_CT_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1424.895509,240786.000000,1.034176,contract
2026-10-15T00:00:00+07:00,road,LEG_VT_CT_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1152.640015,442470.000000,1.034176,spot
2026-10-15T00:00:00+07:00,road,LEG_VT_CT_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,997.387005,398223.000000,1.034176,contract
2026-10-15T00:00:00+07:00,road,LEG_VT_CT_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,2202.536771,699720.000000,1.034176,spot
2026-10-15T00:00:00+07:00,road,LEG_VT_CT_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,1935.865460,629748.000000,1.034176,contract
2026-10-15T00:00:00+07:00,road,LEG_LX_CT_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1607.853433,273000.000000,1.034176,spot
2026-10-15T00:00:00+07:00,road,LEG_LX_CT_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1553.881954,245700.000000,1.034176,contract
2026-10-15T00:00:00+07:00,road,LEG_LX_CT_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1159.245220,451500.000000,1.034176,spot
2026-10-15T00:00:00+07:00,road,LEG_LX_CT_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1043.415723,406350.000000,1.034176,contract
2026-10-15T00:00:00+07:00,road,LEG_LX_CT_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,2270.398326,714000.000000,1.034176,spot
2026-10-15T00:00:00+07:00,road,LEG_LX_CT_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,1955.603896,642600.000000,1.034176,contract
2026-10-15T00:00:00+07:00,road,LEG_ST_CT_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1479.386870,273000.000000,1.034176,spot
2026-10-15T00:00:00+07:00,road,LEG_ST_CT_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1523.944050,245700.000000,1.034176,contract
2026-10-15T00:00:00+07:00,road,LEG_ST_CT_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1186.501758,451500.000000,1.034176,spot
2026-10-15T00:00:00+07:00,road,LEG_ST_CT_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1023.362365,406350.000000,1.034176,contract
2026-10-15T00:00:00+07:00,road,LEG_ST_CT_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,2047.895223,714000.000000,1.034176,spot
2026-10-15T00:00:00+07:00,road,LEG_ST_CT_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,1975.945194,642600.000000,1.034176,contract
2026-10-15T00:00:00+07:00,road,LEG_VL_CT_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1477.603991,264810.000000,1.034176,spot
2026-10-15T00:00:00+07:00,road,LEG_VL_CT_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1440.225997,238329.000000,1.034176,contract
2026-10-15T00:00:00+07:00,road,LEG_VL_CT_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1070.004613,437955.000000,1.034176,spot
2026-10-15T00:00:00+07:00,road,LEG_VL_CT_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,982.678722,394159.500000,1.034176,contract
2026-10-15T00:00:00+07:00,road,LEG_VL_CT_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,2026.021317,692580.000000,1.034176,spot
2026-10-15T00:00:00+07:00,road,LEG_VL_CT_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,1895.327320,623322.000000,1.034176,contract
2026-10-15T00:00:00+07:00,water,LEG_VT_CT_WATER,boat_50t,marine_diesel,18685.000000,1.002500,577.802403,969000.000000,0.968365,spot
2026-10-15T00:00:00+07:00,water,LEG_VT_CT_WATER,boat_50t,marine_diesel,18685.000000,1.002500,480.291406,872100.000000,0.968365,contract
2026-10-15T00:00:00+07:00,water,LEG_VT_CT_WATER,barge_200t,marine_diesel,18685.000000,1.002500,330.657863,2652000.000000,0.968365,spot
2026-10-15T00:00:00+07:00,water,LEG_VT_CT_WATER,barge_200t,marine_diesel,18685.000000,1.002500,282.046430,2386800.000000,0.968365,contract
2026-10-15T00:00:00+07:00,water,LEG_VT_CT_WATER,barge_500t,marine_diesel,18685.000000,1.002500,239.274933,5406000.000000,0.968365,spot
2026-10-15T00:00:00+07:00,water,LEG_VT_CT_WATER,barge_500t,marine_diesel,18685.000000,1.002500,203.909871,4865400.000000,0.968365,contract
2026-10-15T00:00:00+07:00,water,LEG_LX_CT_WATER,boat_50t,marine_diesel,18685.000000,1.002500,522.908944,988000.000000,0.968365,spot
2026-10-15T00:00:00+07:00,water,LEG_LX_CT_WATER,boat_50t,marine_diesel,18685.000000,1.002500,480.616858,889200.000000,0.968365,contract
2026-10-15T00:00:00+07:00,water,LEG_LX_CT_WATER,barge_200t,marine_diesel,18685.000000,1.002500,312.421163,2704000.000000,0.968365,spot
2026-10-15T00:00:00+07:00,water,LEG_LX_CT_WATER,barge_200t,marine_diesel,18685.000000,1.002500,280.534792,2433600.000000,0.968365,contract
2026-10-15T00:00:00+07:00,water,LEG_LX_CT_WATER,barge_500t,marine_diesel,18685.000000,1.002500,203.541753,5512000.000000,0.968365,spot
2026-10-15T00:00:00+07:00,water,LEG_LX_CT_WATER,barge_500t,marine_diesel,18685.000000,1.002500,208.498374,4960800.000000,0.968365,contract
2026-10-15T00:00:00+07:00,water,LEG_ST_CT_WATER,boat_50t,marine_diesel,18685.000000,1.002500,447.324333,978500.000000,0.968365,spot
2026-10-15T00:00:00+07:00,water,LEG_ST_CT_WATER,boat_50t,marine_diesel,18685.000000,1.002500,462.218409,880650.000000,0.968365,contract
2026-10-15T00:00:00+07:00,water,LEG_ST_CT_WATER,barge_200t,marine_diesel,18685.000000,1.002500,312.462960,2678000.000000,0.968365,spot
2026-10-15T00:00:00+07:00,water,LEG_ST_CT_WATER,barge_200t,marine_diesel,18685.000000,1.002500,269.107464,2410200.000000,0.968365,contract
2026-10-15T00:00:00+07:00,water,LEG_ST_CT_WATER,barge_500t,marine_diesel,18685.000000,1.002500,234.069060,5459000.000000,0.968365,spot
2026-10-15T00:00:00+07:00,water,LEG_ST_CT_WATER,barge_500t,marine_diesel,18685.000000,1.002500,214.242899,4913100.000000,0.968365,contract
2026-10-15T00:00:00+07:00,water,LEG_VL_CT_WATER,boat_50t,marine_diesel,18685.000000,1.002500,470.549405,931000.000000,0.968365,spot
2026-10-15T00:00:00+07:00,water,LEG_VL_CT_WATER,boat_50t,marine_diesel,18685.000000,1.002500,433.013605,837900.000000,0.968365,contract
2026-10-15T00:00:00+07:00,water,LEG_VL_CT_WATER,barge_200t,marine_diesel,18685.000000,1.002500,294.860478,2548000.000000,0.968365,spot
2026-10-15T00:00:00+07:00,water,LEG_VL_CT_WATER,barge_200t,marine_diesel,18685.000000,1.002500,260.810710,2293200.000000,0.968365,contract
2026-10-15T00:00:00+07:00,water,LEG_VL_CT_WATER,barge_500t,marine_diesel,18685.000000,1.002500,230.829905,5194000.000000,0.968365,spot
2026-10-15T00:00:00+07:00,water,LEG_VL_CT_WATER,barge_500t,marine_diesel,18685.000000,1.002500,202.113581,4674600.000000,0.968365,contract
2026-10-15T00:00:00+07:00,road,LEG_CT_HCM_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1556.647568,273000.000000,1.034176,spot
2026-10-15T00:00:00+07:00,road,LEG_CT_HCM_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1502.221328,245700.000000,1.034176,contract
2026-10-15T00:00:00+07:00,road,LEG_CT_HCM_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1275.882968,451500.000000,1.034176,spot
2026-10-15T00:00:00+07:00,road,LEG_CT_HCM_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1069.043836,406350.000000,1.034176,contract
2026-10-15T00:00:00+07:00,road,LEG_CT_HCM_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,2201.833398,714000.000000,1.034176,spot
2026-10-15T00:00:00+07:00,road,LEG_CT_HCM_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,1959.248210,642600.000000,1.034176,contract
2026-10-15T00:00:00+07:00,water,LEG_CT_HCM_WATER,boat_50t,marine_diesel,18685.000000,1.002500,496.827137,912000.000000,0.968365,spot
2026-10-15T00:00:00+07:00,water,LEG_CT_HCM_WATER,boat_50t,marine_diesel,18685.000000,1.002500,434.368194,820800.000000,0.968365,contract
2026-10-15T00:00:00+07:00,water,LEG_CT_HCM_WATER,barge_200t,marine_diesel,18685.000000,1.002500,289.703188,2496000.000000,0.968365,spot
2026-10-15T00:00:00+07:00,water,LEG_CT_HCM_WATER,barge_200t,marine_diesel,18685.000000,1.002500,250.254443,2246400.000000,0.968365,contract
2026-10-15T00:00:00+07:00,water,LEG_CT_HCM_WATER,barge_500t,marine_diesel,18685.000000,1.002500,206.670808,5088000.000000,0.968365,spot
2026-10-15T00:00:00+07:00,water,LEG_CT_HCM_WATER,barge_500t,marine_diesel,18685.000000,1.002500,195.018703,4579200.000000,0.968365,contract
2026-10-15T06:00:00+07:00,road,LEG_VT_HCM_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,2197.042553,294840.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_VT_HCM_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1900.092828,265356.000000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_VT_HCM_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1610.178912,487620.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_VT_HCM_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1340.026679,438858.000000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_VT_HCM_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,2966.498721,771120.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_VT_HCM_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,2495.157209,694008.000000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_LX_HCM_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1981.256460,289380.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_LX_HCM_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1853.541827,260442.000000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_LX_HCM_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1660.376309,478590.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_LX_HCM_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1299.680033,430731.000000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_LX_HCM_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,2533.897236,756840.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_LX_HCM_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,2421.774265,681156.000000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_ST_HCM_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1962.794964,294840.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_ST_HCM_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1951.620597,265356.000000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_ST_HCM_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1417.234269,487620.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_ST_HCM_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1319.150917,438858.000000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_ST_HCM_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,2905.584692,771120.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_ST_HCM_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,2526.254689,694008.000000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_VL_HCM_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1765.819682,262080.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_VL_HCM_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1696.685518,235872.000000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_VL_HCM_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1288.848403,433440.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_VL_HCM_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1156.608186,390096.000000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_VL_HCM_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,2287.397953,685440.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_VL_HCM_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,2134.569224,616896.000000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_VT_CT_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,2100.432432,267540.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_VT_CT_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1734.255796,240786.000000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_VT_CT_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1418.426740,442470.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_VT_CT_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1218.243655,398223.000000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_VT_CT_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,2366.611435,699720.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_VT_CT_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,2219.947864,629748.000000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_LX_CT_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1874.945516,273000.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_LX_CT_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1818.718184,245700.000000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_LX_CT_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1359.147308,451500.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_LX_CT_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1269.113504,406350.000000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_LX_CT_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,2605.022431,714000.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_LX_CT_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,2399.758739,642600.000000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_ST_CT_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1876.641677,273000.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_ST_CT_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1743.770096,245700.000000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_ST_CT_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1420.369867,451500.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_ST_CT_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1266.893857,406350.000000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_ST_CT_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,2428.035112,714000.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_ST_CT_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,2346.290727,642600.000000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_VL_CT_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1857.694265,264810.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_VL_CT_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1737.977537,238329.000000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_VL_CT_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1302.936242,437955.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_VL_CT_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1186.122484,394159.500000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_VL_CT_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,2383.499046,692580.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_VL_CT_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,2264.656904,623322.000000,1.228084,contract
2026-10-15T06:00:00+07:00,water,LEG_VT_CT_WATER,boat_50t,marine_diesel,18685.000000,1.002500,612.214275,969000.000000,1.149933,spot
2026-10-15T06:00:00+07:00,water,LEG_VT_CT_WATER,boat_50t,marine_diesel,18685.000000,1.002500,553.946118,872100.000000,1.149933,contract
2026-10-15T06:00:00+07:00,water,LEG_VT_CT_WATER,barge_200t,marine_diesel,18685.000000,1.002500,341.898349,2652000.000000,1.149933,spot
2026-10-15T06:00:00+07:00,water,LEG_VT_CT_WATER,barge_200t,marine_diesel,18685.000000,1.002500,323.024164,2386800.000000,1.149933,contract
2026-10-15T06:00:00+07:00,water,LEG_VT_CT_WATER,barge_500t,marine_diesel,18685.000000,1.002500,294.965913,5406000.000000,1.149933,spot
2026-10-15T06:00:00+07:00,water,LEG_VT_CT_WATER,barge_500t,marine_diesel,18685.000000,1.002500,247.269607,4865400.000000,1.149933,contract
2026-10-15T06:00:00+07:00,water,LEG_LX_CT_WATER,boat_50t,marine_diesel,18685.000000,1.002500,604.944494,988000.000000,1.149933,spot
2026-10-15T06:00:00+07:00,water,LEG_LX_CT_WATER,boat_50t,marine_diesel,18685.000000,1.002500,548.107287,889200.000000,1.149933,contract
2026-10-15T06:00:00+07:00,water,LEG_LX_CT_WATER,barge_200t,marine_diesel,18685.000000,1.002500,350.073398,2704000.000000,1.149933,spot
2026-10-15T06:00:00+07:00,water,LEG_LX_CT_WATER,barge_200t,marine_diesel,18685.000000,1.002500,342.839592,2433600.000000,1.149933,contract
2026-10-15T06:00:00+07:00,water,LEG_LX_CT_WATER,barge_500t,marine_diesel,18685.000000,1.002500,324.576066,5512000.000000,1.149933,spot
2026-10-15T06:00:00+07:00,water,LEG_LX_CT_WATER,barge_500t,marine_diesel,18685.000000,1.002500,246.362867,4960800.000000,1.149933,contract
2026-10-15T06:00:00+07:00,water,LEG_ST_CT_WATER,boat_50t,marine_diesel,18685.000000,1.002500,582.248690,978500.000000,1.149933,spot
2026-10-15T06:00:00+07:00,water,LEG_ST_CT_WATER,boat_50t,marine_diesel,18685.000000,1.002500,575.855192,880650.000000,1.149933,contract
2026-10-15T06:00:00+07:00,water,LEG_ST_CT_WATER,barge_200t,marine_diesel,18685.000000,1.002500,325.668447,2678000.000000,1.149933,spot
2026-10-15T06:00:00+07:00,water,LEG_ST_CT_WATER,barge_200t,marine_diesel,18685.000000,1.002500,319.214268,2410200.000000,1.149933,contract
2026-10-15T06:00:00+07:00,water,LEG_ST_CT_WATER,barge_500t,marine_diesel,18685.000000,1.002500,292.010062,5459000.000000,1.149933,spot
2026-10-15T06:00:00+07:00,water,LEG_ST_CT_WATER,barge_500t,marine_diesel,18685.000000,1.002500,251.357854,4913100.000000,1.149933,contract
2026-10-15T06:00:00+07:00,water,LEG_VL_CT_WATER,boat_50t,marine_diesel,18685.000000,1.002500,536.591486,931000.000000,1.149933,spot
2026-10-15T06:00:00+07:00,water,LEG_VL_CT_WATER,boat_50t,marine_diesel,18685.000000,1.002500,543.068928,837900.000000,1.149933,contract
2026-10-15T06:00:00+07:00,water,LEG_VL_CT_WATER,barge_200t,marine_diesel,18685.000000,1.002500,363.646437,2548000.000000,1.149933,spot
2026-10-15T06:00:00+07:00,water,LEG_VL_CT_WATER,barge_200t,marine_diesel,18685.000000,1.002500,313.802473,2293200.000000,1.149933,contract
2026-10-15T06:00:00+07:00,water,LEG_VL_CT_WATER,barge_500t,marine_diesel,18685.000000,1.002500,275.353210,5194000.000000,1.149933,spot
2026-10-15T06:00:00+07:00,water,LEG_VL_CT_WATER,barge_500t,marine_diesel,18685.000000,1.002500,238.759272,4674600.000000,1.149933,contract
2026-10-15T06:00:00+07:00,road,LEG_CT_HCM_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,2235.801413,273000.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_CT_HCM_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,1786.289024,245700.000000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_CT_HCM_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1338.910639,451500.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_CT_HCM_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1262.137020,406350.000000,1.228084,contract
2026-10-15T06:00:00+07:00,road,LEG_CT_HCM_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,2422.805916,714000.000000,1.228084,spot
2026-10-15T06:00:00+07:00,road,LEG_CT_HCM_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,2323.240425,642600.000000,1.228084,contract
2026-10-15T06:00:00+07:00,water,LEG_CT_HCM_WATER,boat_50t,marine_diesel,18685.000000,1.002500,635.144919,912000.000000,1.149933,spot
2026-10-15T06:00:00+07:00,water,LEG_CT_HCM_WATER,boat_50t,marine_diesel,18685.000000,1.002500,520.732594,820800.000000,1.149933,contract
2026-10-15T06:00:00+07:00,water,LEG_CT_HCM_WATER,barge_200t,marine_diesel,18685.000000,1.002500,322.097429,2496000.000000,1.149933,spot
2026-10-15T06:00:00+07:00,water,LEG_CT_HCM_WATER,barge_200t,marine_diesel,18685.000000,1.002500,298.437186,2246400.000000,1.149933,contract
2026-10-15T06:00:00+07:00,water,LEG_CT_HCM_WATER,barge_500t,marine_diesel,18685.000000,1.002500,262.546316,5088000.000000,1.149933,spot
2026-10-15T06:00:00+07:00,water,LEG_CT_HCM_WATER,barge_500t,marine_diesel,18685.000000,1.002500,227.780049,4579200.000000,1.149933,contract
2026-10-15T12:00:00+07:00,road,LEG_VT_HCM_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,2324.587782,294840.000000,1.357356,spot
2026-10-15T12:00:00+07:00,road,LEG_VT_HCM_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,2106.300135,265356.000000,1.357356,contract
2026-10-15T12:00:00+07:00,road,LEG_VT_HCM_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1530.350501,487620.000000,1.357356,spot
2026-10-15T12:00:00+07:00,road,LEG_VT_HCM_ROAD,truck_15t,diesel_005s,22832.250000,1.019000,1525.906487,438858.000000,1.357356,contract
2026-10-15T12:00:00+07:00,road,LEG_VT_HCM_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,3156.146153,771120.000000,1.357356,spot
2026-10-15T12:00:00+07:00,road,LEG_VT_HCM_ROAD,reefer_8t,diesel_005s,22832.250000,1.019000,2742.881206,694008.000000,1.357356,contract
2026-10-15T12:00:00+07:00,road,LEG_LX_HCM_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,2358.699012,289380.000000,1.357356,spot
2026-10-15T12:00:00+07:00,road,LEG_LX_HCM_ROAD,truck_5t,diesel_005s,22832.250000,1.019000,2103.292042,260442.000000,1.357356,contract
