note_id,created_at,hub_id,vehicle_id,note_type,constraint_code,is_blocking,valid_until,note_text,evidence_ref,source_type
NOTE_VEH_BOAT50_011,2024-01-01T00:00:00+07:00,CT_HUB,VEH_BOAT50_011,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_BOAT50_011 (boat_50t, tải 50 tấn) đang rảnh tại CT_HUB; mốc khả dụng dự kiến 2024-01-01T00:51:20+07:00.",fleet:VEH_BOAT50_011,simulated
NOTE_VEH_BOAT50_012,2024-01-01T00:00:00+07:00,CT_HUB,VEH_BOAT50_012,vehicle_status,VEHICLE_EN_ROUTE,True,2024-01-01T15:19:31+07:00,"VEH_BOAT50_012 (boat_50t, tải 50 tấn) đang chạy tại CT_HUB; mốc khả dụng dự kiến 2024-01-01T15:19:31+07:00.",fleet:VEH_BOAT50_012,simulated
NOTE_VEH_BRG200_001,2024-01-01T00:00:00+07:00,CT_HUB,VEH_BRG200_001,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_BRG200_001 (barge_200t, tải 200 tấn) đang rảnh tại CT_HUB; mốc khả dụng dự kiến 2024-01-01T00:45:59+07:00.",fleet:VEH_BRG200_001,simulated
NOTE_VEH_BRG200_002,2024-01-01T00:00:00+07:00,CT_HUB,VEH_BRG200_002,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_BRG200_002 (barge_200t, tải 200 tấn) đang rảnh tại CT_HUB; mốc khả dụng dự kiến 2024-01-01T00:59:32+07:00.",fleet:VEH_BRG200_002,simulated
NOTE_VEH_BRG200_003,2024-01-01T00:00:00+07:00,CT_HUB,VEH_BRG200_003,vehicle_status,VEHICLE_RESERVED,True,2024-01-01T22:15:03+07:00,"VEH_BRG200_003 (barge_200t, tải 200 tấn) đã được đặt trước tại CT_HUB; mốc khả dụng dự kiến 2024-01-01T22:15:03+07:00.",fleet:VEH_BRG200_003,simulated
NOTE_VEH_BRG200_004,2024-01-01T00:00:00+07:00,CT_HUB,VEH_BRG200_004,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_BRG200_004 (barge_200t, tải 200 tấn) đang rảnh tại CT_HUB; mốc khả dụng dự kiến 2024-01-01T00:38:31+07:00.",fleet:VEH_BRG200_004,simulated
NOTE_VEH_BRG200_005,2024-01-01T00:00:00+07:00,CT_HUB,VEH_BRG200_005,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_BRG200_005 (barge_200t, tải 200 tấn) đang rảnh tại CT_HUB; mốc khả dụng dự kiến 2024-01-01T00:48:14+07:00.",fleet:VEH_BRG200_005,simulated
NOTE_VEH_BRG200_006,2024-01-01T00:00:00+07:00,CT_HUB,VEH_BRG200_006,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_BRG200_006 (barge_200t, tải 200 tấn) đang rảnh tại CT_HUB; mốc khả dụng dự kiến 2024-01-01T01:53:35+07:00.",fleet:VEH_BRG200_006,simulated
NOTE_VEH_BRG200_007,2024-01-01T00:00:00+07:00,CT_HUB,VEH_BRG200_007,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_BRG200_007 (barge_200t, tải 200 tấn) đang rảnh tại CT_HUB; mốc khả dụng dự kiến 2024-01-01T00:58:40+07:00.",fleet:VEH_BRG200_007,simulated
NOTE_VEH_BRG500_001,2024-01-01T00:00:00+07:00,CT_HUB,VEH_BRG500_001,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_BRG500_001 (barge_500t, tải 500 tấn) đang rảnh tại CT_HUB; mốc khả dụng dự kiến 2024-01-01T00:25:45+07:00.",fleet:VEH_BRG500_001,simulated
NOTE_VEH_BRG500_002,2024-01-01T00:00:00+07:00,CT_HUB,VEH_BRG500_002,vehicle_status,VEHICLE_EN_ROUTE,True,2024-01-01T12:00:00+07:00,"VEH_BRG500_002 (barge_500t, tải 500 tấn) đang chạy tại CT_HUB; mốc khả dụng dự kiến 2024-01-01T05:54:56+07:00.",fleet:VEH_BRG500_002,simulated
NOTE_VEH_BRG500_003,2024-01-01T00:00:00+07:00,CT_HUB,VEH_BRG500_003,vehicle_status,VEHICLE_EN_ROUTE,True,2024-01-01T12:00:00+07:00,"VEH_BRG500_003 (barge_500t, tải 500 tấn) đang chạy tại CT_HUB; mốc khả dụng dự kiến 2024-01-01T06:36:19+07:00.",fleet:VEH_BRG500_003,simulated
NOTE_VEH_REF8_001,2024-01-01T00:00:00+07:00,HUB_VITHANH,VEH_REF8_001,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_REF8_001 (reefer_8t, tải 8 tấn) đang rảnh tại HUB_VITHANH; mốc khả dụng dự kiến 2024-01-01T00:06:26+07:00.",fleet:VEH_REF8_001,simulated
NOTE_VEH_REF8_002,2024-01-01T00:00:00+07:00,HUB_VITHANH,VEH_REF8_002,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_REF8_002 (reefer_8t, tải 8 tấn) đang rảnh tại HUB_VITHANH; mốc khả dụng dự kiến 2024-01-01T00:37:47+07:00.",fleet:VEH_REF8_002,simulated
NOTE_VEH_REF8_003,2024-01-01T00:00:00+07:00,HUB_LONGXUYEN,VEH_REF8_003,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_REF8_003 (reefer_8t, tải 8 tấn) đang rảnh tại HUB_LONGXUYEN; mốc khả dụng dự kiến 2024-01-01T01:24:18+07:00.",fleet:VEH_REF8_003,simulated
NOTE_VEH_REF8_004,2024-01-01T00:00:00+07:00,HUB_LONGXUYEN,VEH_REF8_004,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_REF8_004 (reefer_8t, tải 8 tấn) đang rảnh tại HUB_LONGXUYEN; mốc khả dụng dự kiến 2024-01-01T01:44:35+07:00.",fleet:VEH_REF8_004,simulated
NOTE_VEH_REF8_005,2024-01-01T00:00:00+07:00,HUB_LONGXUYEN,VEH_REF8_005,vehicle_status,VEHICLE_MAINTENANCE,True,2024-01-02T17:16:37+07:00,"VEH_REF8_005 (reefer_8t, tải 8 tấn) đang bảo trì tại HUB_LONGXUYEN; mốc khả dụng dự kiến 2024-01-02T17:16:37+07:00.",fleet:VEH_REF8_005,simulated
NOTE_VEH_REF8_006,2024-01-01T00:00:00+07:00,HUB_SOCTRANG,VEH_REF8_006,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_REF8_006 (reefer_8t, tải 8 tấn) đang rảnh tại HUB_SOCTRANG; mốc khả dụng dự kiến 2024-01-01T00:28:41+07:00.",fleet:VEH_REF8_006,simulated
NOTE_VEH_REF8_007,2024-01-01T00:00:00+07:00,HUB_SOCTRANG,VEH_REF8_007,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_REF8_007 (reefer_8t, tải 8 tấn) đang rảnh tại HUB_SOCTRANG; mốc khả dụng dự kiến 2024-01-01T01:08:16+07:00.",fleet:VEH_REF8_007,simulated
NOTE_VEH_REF8_008,2024-01-01T00:00:00+07:00,HUB_SOCTRANG,VEH_REF8_008,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_REF8_008 (reefer_8t, tải 8 tấn) đang rảnh tại HUB_SOCTRANG; mốc khả dụng dự kiến 2024-01-01T01:11:59+07:00.",fleet:VEH_REF8_008,simulated
NOTE_VEH_REF8_009,2024-01-01T00:00:00+07:00,HUB_VINHLONG,VEH_REF8_009,vehicle_status,VEHICLE_EN_ROUTE,True,2024-01-01T12:00:00+07:00,"VEH_REF8_009 (reefer_8t, tải 8 tấn) đang chạy tại HUB_VINHLONG; mốc khả dụng dự kiến 2024-01-01T09:00:57+07:00.",fleet:VEH_REF8_009,simulated
NOTE_VEH_REF8_010,2024-01-01T00:00:00+07:00,HUB_VINHLONG,VEH_REF8_010,vehicle_status,VEHICLE_EN_ROUTE,True,2024-01-01T12:00:00+07:00,"VEH_REF8_010 (reefer_8t, tải 8 tấn) đang chạy tại HUB_VINHLONG; mốc khả dụng dự kiến 2024-01-01T06:11:00+07:00.",fleet:VEH_REF8_010,simulated
NOTE_VEH_REF8_011,2024-01-01T00:00:00+07:00,CT_HUB,VEH_REF8_011,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_REF8_011 (reefer_8t, tải 8 tấn) đang rảnh tại CT_HUB; mốc khả dụng dự kiến 2024-01-01T00:46:18+07:00.",fleet:VEH_REF8_011,simulated
NOTE_VEH_REF8_012,2024-01-01T00:00:00+07:00,CT_HUB,VEH_REF8_012,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_REF8_012 (reefer_8t, tải 8 tấn) đang rảnh tại CT_HUB; mốc khả dụng dự kiến 2024-01-01T00:23:13+07:00.",fleet:VEH_REF8_012,simulated
NOTE_VEH_REF8_013,2024-01-01T00:00:00+07:00,CT_HUB,VEH_REF8_013,vehicle_status,VEHICLE_MAINTENANCE,True,2024-01-02T10:52:50+07:00,"VEH_REF8_013 (reefer_8t, tải 8 tấn) đang bảo trì tại CT_HUB; mốc khả dụng dự kiến 2024-01-02T10:52:50+07:00.",fleet:VEH_REF8_013,simulated
NOTE_VEH_REF8_014,2024-01-01T00:00:00+07:00,CT_HUB,VEH_REF8_014,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_REF8_014 (reefer_8t, tải 8 tấn) đang rảnh tại CT_HUB; mốc khả dụng dự kiến 2024-01-01T01:46:45+07:00.",fleet:VEH_REF8_014,simulated
NOTE_VEH_TRK15_001,2024-01-01T00:00:00+07:00,HUB_VITHANH,VEH_TRK15_001,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_TRK15_001 (truck_15t, tải 15 tấn) đang rảnh tại HUB_VITHANH; mốc khả dụng dự kiến 2024-01-01T01:49:42+07:00.",fleet:VEH_TRK15_001,simulated
NOTE_VEH_TRK15_002,2024-01-01T00:00:00+07:00,HUB_VITHANH,VEH_TRK15_002,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_TRK15_002 (truck_15t, tải 15 tấn) đang rảnh tại HUB_VITHANH; mốc khả dụng dự kiến 2024-01-01T01:53:33+07:00.",fleet:VEH_TRK15_002,simulated
NOTE_VEH_TRK15_003,2024-01-01T00:00:00+07:00,HUB_VITHANH,VEH_TRK15_003,vehicle_status,VEHICLE_MAINTENANCE,True,2024-01-01T23:53:00+07:00,"VEH_TRK15_003 (truck_15t, tải 15 tấn) đang bảo trì tại HUB_VITHANH; mốc khả dụng dự kiến 2024-01-01T23:53:00+07:00.",fleet:VEH_TRK15_003,simulated
NOTE_VEH_TRK15_004,2024-01-01T00:00:00+07:00,HUB_LONGXUYEN,VEH_TRK15_004,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_TRK15_004 (truck_15t, tải 15 tấn) đang rảnh tại HUB_LONGXUYEN; mốc khả dụng dự kiến 2024-01-01T00:47:21+07:00.",fleet:VEH_TRK15_004,simulated
NOTE_VEH_TRK15_005,2024-01-01T00:00:00+07:00,HUB_LONGXUYEN,VEH_TRK15_005,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_TRK15_005 (truck_15t, tải 15 tấn) đang rảnh tại HUB_LONGXUYEN; mốc khả dụng dự kiến 2024-01-01T01:12:52+07:00.",fleet:VEH_TRK15_005,simulated
NOTE_VEH_TRK15_006,2024-01-01T00:00:00+07:00,HUB_LONGXUYEN,VEH_TRK15_006,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_TRK15_006 (truck_15t, tải 15 tấn) đang rảnh tại HUB_LONGXUYEN; mốc khả dụng dự kiến 2024-01-01T01:03:51+07:00.",fleet:VEH_TRK15_006,simulated
NOTE_VEH_TRK15_007,2024-01-01T00:00:00+07:00,HUB_SOCTRANG,VEH_TRK15_007,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_TRK15_007 (truck_15t, tải 15 tấn) đang rảnh tại HUB_SOCTRANG; mốc khả dụng dự kiến 2024-01-01T00:40:11+07:00.",fleet:VEH_TRK15_007,simulated
NOTE_VEH_TRK15_008,2024-01-01T00:00:00+07:00,HUB_SOCTRANG,VEH_TRK15_008,vehicle_status,VEHICLE_RESERVED,True,2024-01-01T12:00:00+07:00,"VEH_TRK15_008 (truck_15t, tải 15 tấn) đã được đặt trước tại HUB_SOCTRANG; mốc khả dụng dự kiến 2024-01-01T05:19:25+07:00.",fleet:VEH_TRK15_008,simulated
NOTE_VEH_TRK15_009,2024-01-01T00:00:00+07:00,HUB_SOCTRANG,VEH_TRK15_009,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_TRK15_009 (truck_15t, tải 15 tấn) đang rảnh tại HUB_SOCTRANG; mốc khả dụng dự kiến 2024-01-01T01:52:36+07:00.",fleet:VEH_TRK15_009,simulated
NOTE_VEH_TRK15_010,2024-01-01T00:00:00+07:00,HUB_VINHLONG,VEH_TRK15_010,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_TRK15_010 (truck_15t, tải 15 tấn) đang rảnh tại HUB_VINHLONG; mốc khả dụng dự kiến 2024-01-01T01:15:23+07:00.",fleet:VEH_TRK15_010,simulated
NOTE_VEH_TRK15_011,2024-01-01T00:00:00+07:00,HUB_VINHLONG,VEH_TRK15_011,vehicle_status,VEHICLE_EN_ROUTE,True,2024-01-01T13:52:16+07:00,"VEH_TRK15_011 (truck_15t, tải 15 tấn) đang chạy tại HUB_VINHLONG; mốc khả dụng dự kiến 2024-01-01T13:52:16+07:00.",fleet:VEH_TRK15_011,simulated
NOTE_VEH_TRK15_012,2024-01-01T00:00:00+07:00,HUB_VINHLONG,VEH_TRK15_012,vehicle_status,VEHICLE_EN_ROUTE,True,2024-01-01T15:12:08+07:00,"VEH_TRK15_012 (truck_15t, tải 15 tấn) đang chạy tại HUB_VINHLONG; mốc khả dụng dự kiến 2024-01-01T15:12:08+07:00.",fleet:VEH_TRK15_012,simulated
NOTE_VEH_TRK15_013,2024-01-01T00:00:00+07:00,CT_HUB,VEH_TRK15_013,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_TRK15_013 (truck_15t, tải 15 tấn) đang rảnh tại CT_HUB; mốc khả dụng dự kiến 2024-01-01T01:55:42+07:00.",fleet:VEH_TRK15_013,simulated
NOTE_VEH_TRK15_014,2024-01-01T00:00:00+07:00,CT_HUB,VEH_TRK15_014,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_TRK15_014 (truck_15t, tải 15 tấn) đang rảnh tại CT_HUB; mốc khả dụng dự kiến 2024-01-01T00:33:04+07:00.",fleet:VEH_TRK15_014,simulated
NOTE_VEH_TRK15_015,2024-01-01T00:00:00+07:00,CT_HUB,VEH_TRK15_015,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_TRK15_015 (truck_15t, tải 15 tấn) đang rảnh tại CT_HUB; mốc khả dụng dự kiến 2024-01-01T01:48:51+07:00.",fleet:VEH_TRK15_015,simulated
NOTE_VEH_TRK15_016,2024-01-01T00:00:00+07:00,CT_HUB,VEH_TRK15_016,vehicle_status,VEHICLE_EN_ROUTE,True,2024-01-01T14:20:59+07:00,"VEH_TRK15_016 (truck_15t, tải 15 tấn) đang chạy tại CT_HUB; mốc khả dụng dự kiến 2024-01-01T14:20:59+07:00.",fleet:VEH_TRK15_016,simulated
NOTE_VEH_TRK15_017,2024-01-01T00:00:00+07:00,CT_HUB,VEH_TRK15_017,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_TRK15_017 (truck_15t, tải 15 tấn) đang rảnh tại CT_HUB; mốc khả dụng dự kiến 2024-01-01T00:09:32+07:00.",fleet:VEH_TRK15_017,simulated
NOTE_VEH_TRK5_001,2024-01-01T00:00:00+07:00,HUB_VITHANH,VEH_TRK5_001,vehicle_status,VEHICLE_MAINTENANCE,True,2024-01-02T01:14:06+07:00,"VEH_TRK5_001 (truck_5t, tải 5 tấn) đang bảo trì tại HUB_VITHANH; mốc khả dụng dự kiến 2024-01-02T01:14:06+07:00.",fleet:VEH_TRK5_001,simulated
NOTE_VEH_TRK5_002,2024-01-01T00:00:00+07:00,HUB_VITHANH,VEH_TRK5_002,vehicle_status,VEHICLE_MAINTENANCE,True,2024-01-02T14:07:26+07:00,"VEH_TRK5_002 (truck_5t, tải 5 tấn) đang bảo trì tại HUB_VITHANH; mốc khả dụng dự kiến 2024-01-02T14:07:26+07:00.",fleet:VEH_TRK5_002,simulated
NOTE_VEH_TRK5_003,2024-01-01T00:00:00+07:00,HUB_VITHANH,VEH_TRK5_003,vehicle_status,VEHICLE_EN_ROUTE,True,2024-01-01T16:26:39+07:00,"VEH_TRK5_003 (truck_5t, tải 5 tấn) đang chạy tại HUB_VITHANH; mốc khả dụng dự kiến 2024-01-01T16:26:39+07:00.",fleet:VEH_TRK5_003,simulated
NOTE_VEH_TRK5_004,2024-01-01T00:00:00+07:00,HUB_VITHANH,VEH_TRK5_004,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_TRK5_004 (truck_5t, tải 5 tấn) đang rảnh tại HUB_VITHANH; mốc khả dụng dự kiến 2024-01-01T01:49:51+07:00.",fleet:VEH_TRK5_004,simulated
NOTE_VEH_TRK5_005,2024-01-01T00:00:00+07:00,HUB_VITHANH,VEH_TRK5_005,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_TRK5_005 (truck_5t, tải 5 tấn) đang rảnh tại HUB_VITHANH; mốc khả dụng dự kiến 2024-01-01T01:27:54+07:00.",fleet:VEH_TRK5_005,simulated
NOTE_VEH_TRK5_006,2024-01-01T00:00:00+07:00,HUB_LONGXUYEN,VEH_TRK5_006,vehicle_status,VEHICLE_RESERVED,True,2024-01-01T14:09:20+07:00,"VEH_TRK5_006 (truck_5t, tải 5 tấn) đã được đặt trước tại HUB_LONGXUYEN; mốc khả dụng dự kiến 2024-01-01T14:09:20+07:00.",fleet:VEH_TRK5_006,simulated
NOTE_VEH_TRK5_007,2024-01-01T00:00:00+07:00,HUB_LONGXUYEN,VEH_TRK5_007,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_TRK5_007 (truck_5t, tải 5 tấn) đang rảnh tại HUB_LONGXUYEN; mốc khả dụng dự kiến 2024-01-01T01:01:33+07:00.",fleet:VEH_TRK5_007,simulated
NOTE_VEH_TRK5_008,2024-01-01T00:00:00+07:00,HUB_LONGXUYEN,VEH_TRK5_008,vehicle_status,VEHICLE_EN_ROUTE,True,2024-01-01T12:00:00+07:00,"VEH_TRK5_008 (truck_5t, tải 5 tấn) đang chạy tại HUB_LONGXUYEN; mốc khả dụng dự kiến 2024-01-01T11:40:44+07:00.",fleet:VEH_TRK5_008,simulated
NOTE_VEH_TRK5_009,2024-01-01T00:00:00+07:00,HUB_LONGXUYEN,VEH_TRK5_009,vehicle_status,VEHICLE_EN_ROUTE,True,2024-01-01T12:54:30+07:00,"VEH_TRK5_009 (truck_5t, tải 5 tấn) đang chạy tại HUB_LONGXUYEN; mốc khả dụng dự kiến 2024-01-01T12:54:30+07:00.",fleet:VEH_TRK5_009,simulated
NOTE_VEH_TRK5_010,2024-01-01T00:00:00+07:00,HUB_LONGXUYEN,VEH_TRK5_010,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_TRK5_010 (truck_5t, tải 5 tấn) đang rảnh tại HUB_LONGXUYEN; mốc khả dụng dự kiến 2024-01-01T01:08:36+07:00.",fleet:VEH_TRK5_010,simulated
NOTE_VEH_TRK5_011,2024-01-01T00:00:00+07:00,HUB_SOCTRANG,VEH_TRK5_011,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_TRK5_011 (truck_5t, tải 5 tấn) đang rảnh tại HUB_SOCTRANG; mốc khả dụng dự kiến 2024-01-01T01:28:51+07:00.",fleet:VEH_TRK5_011,simulated
NOTE_VEH_TRK5_012,2024-01-01T00:00:00+07:00,HUB_SOCTRANG,VEH_TRK5_012,vehicle_status,VEHICLE_EN_ROUTE,True,2024-01-01T12:00:00+07:00,"VEH_TRK5_012 (truck_5t, tải 5 tấn) đang chạy tại HUB_SOCTRANG; mốc khả dụng dự kiến 2024-01-01T03:42:30+07:00.",fleet:VEH_TRK5_012,simulated
NOTE_VEH_TRK5_013,2024-01-01T00:00:00+07:00,HUB_SOCTRANG,VEH_TRK5_013,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_TRK5_013 (truck_5t, tải 5 tấn) đang rảnh tại HUB_SOCTRANG; mốc khả dụng dự kiến 2024-01-01T00:47:13+07:00.",fleet:VEH_TRK5_013,simulated
NOTE_VEH_TRK5_014,2024-01-01T00:00:00+07:00,HUB_SOCTRANG,VEH_TRK5_014,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_TRK5_014 (truck_5t, tải 5 tấn) đang rảnh tại HUB_SOCTRANG; mốc khả dụng dự kiến 2024-01-01T00:42:02+07:00.",fleet:VEH_TRK5_014,simulated
NOTE_VEH_TRK5_015,2024-01-01T00:00:00+07:00,HUB_SOCTRANG,VEH_TRK5_015,vehicle_status,VEHICLE_EN_ROUTE,True,2024-01-01T12:15:03+07:00,"VEH_TRK5_015 (truck_5t, tải 5 tấn) đang chạy tại HUB_SOCTRANG; mốc khả dụng dự kiến 2024-01-01T12:15:03+07:00.",fleet:VEH_TRK5_015,simulated
NOTE_VEH_TRK5_016,2024-01-01T00:00:00+07:00,HUB_VINHLONG,VEH_TRK5_016,vehicle_status,VEHICLE_RESERVED,True,2024-01-01T16:26:40+07:00,"VEH_TRK5_016 (truck_5t, tải 5 tấn) đã được đặt trước tại HUB_VINHLONG; mốc khả dụng dự kiến 2024-01-01T16:26:40+07:00.",fleet:VEH_TRK5_016,simulated
NOTE_VEH_TRK5_017,2024-01-01T00:00:00+07:00,HUB_VINHLONG,VEH_TRK5_017,vehicle_status,VEHICLE_EN_ROUTE,True,2024-01-01T14:14:20+07:00,"VEH_TRK5_017 (truck_5t, tải 5 tấn) đang chạy tại HUB_VINHLONG; mốc khả dụng dự kiến 2024-01-01T14:14:20+07:00.",fleet:VEH_TRK5_017,simulated
NOTE_VEH_TRK5_018,2024-01-01T00:00:00+07:00,HUB_VINHLONG,VEH_TRK5_018,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_TRK5_018 (truck_5t, tải 5 tấn) đang rảnh tại HUB_VINHLONG; mốc khả dụng dự kiến 2024-01-01T00:57:45+07:00.",fleet:VEH_TRK5_018,simulated
NOTE_VEH_TRK5_019,2024-01-01T00:00:00+07:00,HUB_VINHLONG,VEH_TRK5_019,vehicle_status,VEHICLE_EN_ROUTE,True,2024-01-01T13:52:43+07:00,"VEH_TRK5_019 (truck_5t, tải 5 tấn) đang chạy tại HUB_VINHLONG; mốc khả dụng dự kiến 2024-01-01T13:52:43+07:00.",fleet:VEH_TRK5_019,simulated
NOTE_VEH_TRK5_020,2024-01-01T00:00:00+07:00,HUB_VINHLONG,VEH_TRK5_020,vehicle_status,VEHICLE_EN_ROUTE,True,2024-01-01T15:44:47+07:00,"VEH_TRK5_020 (truck_5t, tải 5 tấn) đang chạy tại HUB_VINHLONG; mốc khả dụng dự kiến 2024-01-01T15:44:47+07:00.",fleet:VEH_TRK5_020,simulated
NOTE_VEH_TRK5_021,2024-01-01T00:00:00+07:00,CT_HUB,VEH_TRK5_021,vehicle_status,NONE,True,2024-01-01T12:00:00+07:00,"VEH_TRK5_021 (truck_5t, tải 5 tấn) đang rảnh tại CT_HUB; mốc khả dụng dự kiến 2024-01-01T01:05:57+07:00.",fleet:VEH_TRK5_021,simulated
