ts,mode,leg_id,vehicle_type,fuel_type,fuel_price_vnd_per_liter,fuel_cost_factor,rate_vnd_per_ton_km,fixed_fee_vnd,demand_idx,rate_type
2026-10-15T00:00:00+07:00,road,LEG_LX_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,886.545865,387000.000000,0.940160,contract
2026-10-15T00:00:00+07:00,road,LEG_LX_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,1929.060684,680000.000000,0.940160,spot
2026-10-15T00:00:00+07:00,road,LEG_LX_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,1661.593274,612000.000000,0.940160,contract
2026-10-15T00:00:00+07:00,road,LEG_ST_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1256.971966,260000.000000,0.940160,spot
2026-10-15T00:00:00+07:00,road,LEG_ST_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1294.830302,234000.000000,0.940160,contract
2026-10-15T00:00:00+07:00,road,LEG_ST_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1008.119970,430000.000000,0.940160,spot
2026-10-15T00:00:00+07:00,road,LEG_ST_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,869.507382,387000.000000,0.940160,contract
2026-10-15T00:00:00+07:00,road,LEG_ST_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,1740.009281,680000.000000,0.940160,spot
2026-10-15T00:00:00+07:00,road,LEG_ST_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,1678.876408,612000.000000,0.940160,contract
2026-10-15T00:00:00+07:00,road,LEG_VL_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1255.457129,252200.000000,0.940160,spot
2026-10-15T00:00:00+07:00,road,LEG_VL_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1223.698641,226980.000000,0.940160,contract
2026-10-15T00:00:00+07:00,road,LEG_VL_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,909.137311,417100.000000,0.940160,spot
2026-10-15T00:00:00+07:00,road,LEG_VL_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,834.940224,375390.000000,0.940160,contract
2026-10-15T00:00:00+07:00,road,LEG_VL_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,1721.423955,659600.000000,0.940160,spot
2026-10-15T00:00:00+07:00,road,LEG_VL_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,1610.378836,593640.000000,0.940160,contract
2026-10-15T00:00:00+07:00,water,LEG_VT_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,559.574271,969000.000000,0.940160,spot
2026-10-15T00:00:00+07:00,water,LEG_VT_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,465.139488,872100.000000,0.940160,contract
2026-10-15T00:00:00+07:00,water,LEG_VT_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,320.226485,2652000.000000,0.940160,spot
2026-10-15T00:00:00+07:00,water,LEG_VT_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,273.148613,2386800.000000,0.940160,contract
2026-10-15T00:00:00+07:00,water,LEG_VT_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,231.726444,5406000.000000,0.940160,spot
2026-10-15T00:00:00+07:00,water,LEG_VT_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,197.477056,4865400.000000,0.940160,contract
2026-10-15T00:00:00+07:00,water,LEG_LX_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,506.412555,988000.000000,0.940160,spot
2026-10-15T00:00:00+07:00,water,LEG_LX_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,465.454672,889200.000000,0.940160,contract
2026-10-15T00:00:00+07:00,water,LEG_LX_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,302.565105,2704000.000000,0.940160,spot
2026-10-15T00:00:00+07:00,water,LEG_LX_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,271.684664,2433600.000000,0.940160,contract
2026-10-15T00:00:00+07:00,water,LEG_LX_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,197.120551,5512000.000000,0.940160,spot
2026-10-15T00:00:00+07:00,water,LEG_LX_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,201.920804,4960800.000000,0.940160,contract
2026-10-15T00:00:00+07:00,water,LEG_ST_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,433.212438,978500.000000,0.940160,spot
2026-10-15T00:00:00+07:00,water,LEG_ST_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,447.636646,880650.000000,0.940160,contract
2026-10-15T00:00:00+07:00,water,LEG_ST_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,302.605583,2678000.000000,0.940160,spot
2026-10-15T00:00:00+07:00,water,LEG_ST_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,260.617838,2410200.000000,0.940160,contract
2026-10-15T00:00:00+07:00,water,LEG_ST_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,226.684802,5459000.000000,0.940160,spot
2026-10-15T00:00:00+07:00,water,LEG_ST_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,207.484104,4913100.000000,0.940160,contract
2026-10-15T00:00:00+07:00,water,LEG_VL_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,455.704821,931000.000000,0.940160,spot
2026-10-15T00:00:00+07:00,water,LEG_VL_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,419.353175,837900.000000,0.940160,contract
2026-10-15T00:00:00+07:00,water,LEG_VL_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,285.558413,2548000.000000,0.940160,spot
2026-10-15T00:00:00+07:00,water,LEG_VL_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,252.582824,2293200.000000,0.940160,contract
2026-10-15T00:00:00+07:00,water,LEG_VL_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,223.547835,5194000.000000,0.940160,spot
2026-10-15T00:00:00+07:00,water,LEG_VL_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,195.737434,4674600.000000,0.940160,contract
2026-10-15T00:00:00+07:00,road,LEG_CT_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1322.617087,260000.000000,0.940160,spot
2026-10-15T00:00:00+07:00,road,LEG_CT_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1276.373431,234000.000000,0.940160,contract
2026-10-15T00:00:00+07:00,road,LEG_CT_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1084.063374,430000.000000,0.940160,spot
2026-10-15T00:00:00+07:00,road,LEG_CT_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,908.320980,387000.000000,0.940160,contract
2026-10-15T00:00:00+07:00,road,LEG_CT_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,1870.803987,680000.000000,0.940160,spot
2026-10-15T00:00:00+07:00,road,LEG_CT_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,1664.689692,612000.000000,0.940160,contract
2026-10-15T00:00:00+07:00,water,LEG_CT_HCM_WATER,boat_50t,marine_diesel,18500.000000,1.000000,481.153560,912000.000000,0.940160,spot
2026-10-15T00:00:00+07:00,water,LEG_CT_HCM_WATER,boat_50t,marine_diesel,18500.000000,1.000000,420.665030,820800.000000,0.940160,contract
2026-10-15T00:00:00+07:00,water,LEG_CT_HCM_WATER,barge_200t,marine_diesel,18500.000000,1.000000,280.563822,2496000.000000,0.940160,spot
2026-10-15T00:00:00+07:00,water,LEG_CT_HCM_WATER,barge_200t,marine_diesel,18500.000000,1.000000,242.359580,2246400.000000,0.940160,contract
2026-10-15T00:00:00+07:00,water,LEG_CT_HCM_WATER,barge_500t,marine_diesel,18500.000000,1.000000,200.150892,5088000.000000,0.940160,spot
2026-10-15T00:00:00+07:00,water,LEG_CT_HCM_WATER,barge_500t,marine_diesel,18500.000000,1.000000,188.866381,4579200.000000,0.940160,contract
2026-10-15T06:00:00+07:00,road,LEG_VT_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1866.733410,280800.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_VT_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1614.427886,252720.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_VT_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1368.100389,464400.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_VT_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1138.563551,417960.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_VT_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2520.507518,734400.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_VT_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2120.028726,660960.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_LX_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1683.389164,275600.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_LX_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1574.875484,248040.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_LX_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1410.750977,455800.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_LX_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1104.282726,410220.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_LX_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2152.944476,720800.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_LX_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2057.678367,648720.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_ST_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1667.703218,280800.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_ST_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1658.208834,252720.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_ST_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1204.163550,464400.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_ST_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1120.826307,417960.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_ST_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2468.751464,734400.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_ST_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2146.450929,660960.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_VL_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1500.341717,249600.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_VL_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1441.601365,224640.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_VL_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1095.079552,412800.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_VL_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,982.720676,371520.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_VL_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,1943.504542,652800.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_VL_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,1813.652485,587520.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_VT_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1784.647908,254800.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_VT_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1473.523228,229320.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_VT_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1205.176741,421400.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_VT_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1035.089706,379260.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_VT_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2010.808861,666400.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_VT_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,1886.195076,599760.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_LX_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1593.061287,260000.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_LX_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1545.287320,234000.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_LX_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1154.809535,430000.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_LX_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1078.311649,387000.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_LX_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2213.376522,680000.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_LX_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2038.972713,612000.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_ST_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1594.502443,260000.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_ST_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1481.607124,234000.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_ST_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1206.827734,430000.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_ST_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1076.425710,387000.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_ST_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2062.997941,680000.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_ST_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,1993.543221,612000.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_VL_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1578.403634,252200.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_VL_CT_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1476.685433,226980.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_VL_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1107.049388,417100.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_VL_CT_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1007.797717,375390.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_VL_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2025.157544,659600.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_VL_CT_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,1924.182441,593640.000000,1.116440,contract
2026-10-15T06:00:00+07:00,water,LEG_VT_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,592.900540,969000.000000,1.116440,spot
2026-10-15T06:00:00+07:00,water,LEG_VT_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,536.470589,872100.000000,1.116440,contract
2026-10-15T06:00:00+07:00,water,LEG_VT_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,331.112364,2652000.000000,1.116440,spot
2026-10-15T06:00:00+07:00,water,LEG_VT_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,312.833609,2386800.000000,1.116440,contract
2026-10-15T06:00:00+07:00,water,LEG_VT_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,285.660522,5406000.000000,1.116440,spot
2026-10-15T06:00:00+07:00,water,LEG_VT_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,239.468908,4865400.000000,1.116440,contract
2026-10-15T06:00:00+07:00,water,LEG_LX_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,585.860101,988000.000000,1.116440,spot
2026-10-15T06:00:00+07:00,water,LEG_LX_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,530.815957,889200.000000,1.116440,contract
2026-10-15T06:00:00+07:00,water,LEG_LX_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,339.029512,2704000.000000,1.116440,spot
2026-10-15T06:00:00+07:00,water,LEG_LX_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,332.023913,2433600.000000,1.116440,contract
2026-10-15T06:00:00+07:00,water,LEG_LX_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,314.336553,5512000.000000,1.116440,spot
2026-10-15T06:00:00+07:00,water,LEG_LX_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,238.590773,4960800.000000,1.116440,contract
2026-10-15T06:00:00+07:00,water,LEG_ST_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,563.880290,978500.000000,1.116440,spot
2026-10-15T06:00:00+07:00,water,LEG_ST_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,557.688490,880650.000000,1.116440,contract
2026-10-15T06:00:00+07:00,water,LEG_ST_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,315.394472,2678000.000000,1.116440,spot
2026-10-15T06:00:00+07:00,water,LEG_ST_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,309.143905,2410200.000000,1.116440,contract
2026-10-15T06:00:00+07:00,water,LEG_ST_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,282.797920,5459000.000000,1.116440,spot
2026-10-15T06:00:00+07:00,water,LEG_ST_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,243.428181,4913100.000000,1.116440,contract
2026-10-15T06:00:00+07:00,water,LEG_VL_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,519.663449,931000.000000,1.116440,spot
2026-10-15T06:00:00+07:00,water,LEG_VL_CT_WATER,boat_50t,marine_diesel,18500.000000,1.000000,525.936545,837900.000000,1.116440,contract
2026-10-15T06:00:00+07:00,water,LEG_VL_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,352.174358,2548000.000000,1.116440,spot
2026-10-15T06:00:00+07:00,water,LEG_VL_CT_WATER,barge_200t,marine_diesel,18500.000000,1.000000,303.902838,2293200.000000,1.116440,contract
2026-10-15T06:00:00+07:00,water,LEG_VL_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,266.666548,5194000.000000,1.116440,spot
2026-10-15T06:00:00+07:00,water,LEG_VL_CT_WATER,barge_500t,marine_diesel,18500.000000,1.000000,231.227051,4674600.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_CT_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1899.665161,260000.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_CT_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1517.733645,234000.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_CT_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1137.615300,430000.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_CT_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1072.384028,387000.000000,1.116440,contract
2026-10-15T06:00:00+07:00,road,LEG_CT_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2058.554916,680000.000000,1.116440,spot
2026-10-15T06:00:00+07:00,road,LEG_CT_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,1973.958362,612000.000000,1.116440,contract
2026-10-15T06:00:00+07:00,water,LEG_CT_HCM_WATER,boat_50t,marine_diesel,18500.000000,1.000000,615.107783,912000.000000,1.116440,spot
2026-10-15T06:00:00+07:00,water,LEG_CT_HCM_WATER,boat_50t,marine_diesel,18500.000000,1.000000,504.304863,820800.000000,1.116440,contract
2026-10-15T06:00:00+07:00,water,LEG_CT_HCM_WATER,barge_200t,marine_diesel,18500.000000,1.000000,311.936110,2496000.000000,1.116440,spot
2026-10-15T06:00:00+07:00,water,LEG_CT_HCM_WATER,barge_200t,marine_diesel,18500.000000,1.000000,289.022285,2246400.000000,1.116440,contract
2026-10-15T06:00:00+07:00,water,LEG_CT_HCM_WATER,barge_500t,marine_diesel,18500.000000,1.000000,254.263676,5088000.000000,1.116440,spot
2026-10-15T06:00:00+07:00,water,LEG_CT_HCM_WATER,barge_500t,marine_diesel,18500.000000,1.000000,220.594193,4579200.000000,1.116440,contract
2026-10-15T12:00:00+07:00,road,LEG_VT_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1975.103155,280800.000000,1.233960,spot
2026-10-15T12:00:00+07:00,road,LEG_VT_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1789.633445,252720.000000,1.233960,contract
2026-10-15T12:00:00+07:00,road,LEG_VT_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1300.273590,464400.000000,1.233960,spot
2026-10-15T12:00:00+07:00,road,LEG_VT_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1296.497701,417960.000000,1.233960,contract
2026-10-15T12:00:00+07:00,road,LEG_VT_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2681.642858,734400.000000,1.233960,spot
2026-10-15T12:00:00+07:00,road,LEG_VT_HCM_ROAD,reefer_8t,diesel_005s,21745.000000,1.000000,2330.509247,660960.000000,1.233960,contract
2026-10-15T12:00:00+07:00,road,LEG_LX_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,2004.086013,275600.000000,1.233960,spot
2026-10-15T12:00:00+07:00,road,LEG_LX_HCM_ROAD,truck_5t,diesel_005s,21745.000000,1.000000,1787.077596,248040.000000,1.233960,contract
2026-10-15T12:00:00+07:00,road,LEG_LX_HCM_ROAD,truck_15t,diesel_005s,21745.000000,1.000000,1370.351578,455800.000000,1.233960,spot
